498	3699
499	3693
500	3697
501	3720
502	3727
503	3722
504	3711
505	3688
506	3686
507	3693
508	3704
509	3699
510	3724
511	3734
512	3708
513	3736
514	3723
515	3725
516	3704
517	3703
518	3692
519	3699
520	3721
521	3710
522	3715
523	3728
524	3728
525	3734
526	3721
527	3719
528	3688
529	3702
530	3710
531	3704
532	3714
533	3693
534	3697
535	3725
536	3721
537	3745
538	3725
539	3744
540	3702
541	3682
542	3714
543	3706
544	3720
545	3699
546	3721
547	3714
548	3725
549	3743
550	3703
551	3708
552	3756
553	3721
554	3726
555	3719
556	3728
557	3689
558	3725
559	3699
560	3697
561	3713
562	3727
563	3724
564	3687
565	3731
566	3702
567	3715
568	3736
569	3760
570	3724
571	3750
572	3750
573	3718
574	3685
575	3704
576	3700
577	3702
578	3707
579	3736
580	3715
581	3711
582	3767
583	3699
584	3702
585	3690
586	3713
587	3693
588	3724
589	3736
590	3730
591	3699
592	3670
593	3699
594	3729
595	3702
596	3709
597	3720
598	3722
599	3735
600	3686
601	3705
602	3703
603	3740
604	3719
605	3728
606	3729
607	3716
608	3704
609	3713
610	3699
611	3732
612	3696
613	3723
614	3713
615	3709
616	3734
617	3703
618	3704
619	3715
620	3709
621	3712
622	3674
623	3707
624	3716
625	3697
626	3695
627	3696
628	3715
629	3721
630	3725
631	3725
632	3711
633	3714
634	3707
635	3723
636	3695
637	3693
638	3698
639	3690
640	3713
641	3738
642	3728
643	3721
644	3712
645	3767
646	3736
647	3754
648	3715
649	3693
650	3697
651	3705
652	3738
653	3703
654	3707
655	3703
656	3722
657	3740
658	3710
659	3727
660	3729
661	3732
662	3735
663	3724
664	3722
665	3719
666	3725
667	3707
668	3723
669	3716
670	3694
671	3687
672	3737
673	3722
674	3726
675	3695
676	3690
677	3734
678	3694
679	3691
680	3726
681	3709
682	3717
683	3723
684	3721
685	3722
686	3747
687	3705
688	3709
689	3719
690	3692
691	3697
692	3685
693	3692
694	3723
695	3724
696	3725
697	3741
698	3723
699	3708
700	3689
