323	5065
324	4955
325	4902
326	4793
327	4641
328	4599
329	4576
330	4677
331	4787
332	4792
333	5130
334	5472
335	5560
336	5662
337	5848
338	5903
339	5903
340	5888
341	5863
342	5841
343	5707
344	5567
345	5396
346	5247
347	5178
348	5138
349	5143
350	5324
351	5543
352	5593
353	5633
354	5733
355	5769
356	5771
357	5751
358	5737
359	5771
360	5702
361	5648
362	5548
363	5480
364	5496
365	5451
366	5433
367	5503
368	5601
369	5620
370	5633
371	5704
372	5746
373	5741
374	5720
375	5721
376	5748
377	5708
378	5704
379	5612
380	5552
381	5563
382	5540
383	5523
384	5588
385	5636
386	5636
387	5648
388	5669
389	5694
390	5673
391	5646
392	5639
393	5633
394	5621
395	5626
396	5571
397	5583
398	5588
399	5601
400	5570
401	5608
402	5636
403	5631
404	5646
405	5649
406	5639
407	5639
408	5661
409	5644
410	5633
411	5629
412	5648
413	5588
414	5561
415	5567
416	5551
417	5551
418	5565
419	5578
420	5608
421	5617
422	5631
423	5617
424	5607
425	5633
426	5653
427	5652
428	5627
429	5622
430	5611
431	5590
432	5582
433	5589
434	5565
435	5573
436	5610
437	5582
438	5584
439	5613
440	5634
441	5658
442	5650
443	5652
444	5636
445	5601
446	5602
447	5605
448	5570
449	5607
450	5596
451	5596
452	5624
453	5629
454	5607
455	5591
456	5597
457	5623
458	5620
459	5626
460	5622
461	5605
462	5632
463	5637
464	5641
465	5628
466	5659
467	5659
468	5636
469	5661
470	5634
471	5678
472	5667
473	5679
474	5658
475	5670
476	5681
477	5673
478	5651
479	5665
480	5661
481	5635
482	5610
483	5606
484	5653
485	5651
486	5611
487	5637
488	5622
489	5585
490	5603
491	5584
492	5591
493	5621
494	5587
495	5606
496	5601
497	5587
498	5575
499	5603
500	5612
501	5612
502	5618
503	5618
504	5628
505	5588
506	5596
507	5604
508	5618
509	5618
510	5655
511	5651
512	5650
513	5658
514	5649
515	5669
516	5629
517	5628
518	5650
519	5642
520	5650
521	5623
522	5631
523	5623
524	5636
525	5645
526	5646
527	5643
528	5616
529	5617
530	5626
531	5608
532	5625
533	5612
534	5609
535	5673
536	5681
537	5670
538	5637
539	5643
540	5614
541	5611
542	5639
543	5631
544	5644
545	5620
546	5645
547	5650
548	5654
549	5665
550	5635
551	5609
552	5660
553	5612
554	5613
555	5611
556	5595
557	5565
558	5595
559	5580
560	5555
561	5595
562	5567
563	5590
564	5608
565	5632
566	5585
567	5600
568	5594
569	5637
570	5561
571	5585
572	5597
573	5591
574	5549
575	5581
576	5577
577	5591
578	5617
579	5633
580	5639
581	5649
582	5695
583	5641
584	5658
585	5655
586	5641
587	5603
588	5627
589	5639
590	5583
591	5573
592	5555
593	5564
594	5610
595	5604
596	5626
597	5588
598	5610
599	5629
600	5557
601	5622
602	5632
603	5660
604	5641
605	5634
606	5622
607	5608
608	5591
609	5613
610	5590
611	5616
612	5590
613	5637
614	5631
615	5622
616	5663
617	5638
618	5646
619	5656
620	5632
621	5620
622	5588
623	5596
624	5586
625	5576
626	5545
627	5580
628	5581
629	5591
630	5605
631	5581
632	5560
633	5572
634	5554
635	5579
636	5550
637	5550
638	5583
639	5566
640	5561
641	5580
642	5577
643	5575
644	5597
645	5647
646	5637
647	5678
648	5644
649	5631
650	5619
651	5610
652	5630
653	5622
654	5655
655	5648
656	5655
657	5703
658	5670
659	5699
660	5679
661	5669
662	5675
663	5652
664	5657
665	5649
666	5645
667	5616
668	5623
669	5637
670	5644
671	5626
672	5675
673	5667
674	5681
675	5657
676	5659
677	5708
678	5682
679	5697
680	5717
681	5677
682	5679
683	5646
684	5632
685	5642
686	5650
687	5603
688	5609
689	5613
690	5590
691	5580
692	5610
693	5629
694	5663
695	5659
696	5640
697	5666
698	5675
699	5663
700	5641
